"cue","response","AFSS"
"classmate","sex",22
"classmate","party",22
"classmate","cook",22
"classmate","companion",22
"classmate","blame",22
"classmate","laugh",22
"classmate","cheat",22
"classmate","hate",22
"classmate","like",22
"classmate","love",22
"classmate","banter",22
"classmate","joke",22
"classmate","share",22
"classmate","aspire",22
"classmate","achieve",22
"classmate","punch",22
"classmate","help",22
"classmate","study",22
"claw","scratch",18
"claw","kill",18
"claw","hurt",18
"claw","slash",18
"claw","grab",18
"claw","sharpen",18
"claw","danger",18
"claw","tool",18
"claw","weapon",18
"claw","play",18
"claw","clean",18
"claw","scrub",18
"claw","clear",18
"claw","wound",18
"claw","retrieve",18
"claw","attention",18
"claw","defense",18
"claw","hook",18
"clay","make",12
"clay","play",12
"clay","pottery",12
"clay","build",12
"clay","model",12
"clay","bake",12
"clay","mold",12
"clay","spin",12
"clay","shape",12
"clay","break",12
"clay","throw",12
"clay","fire",12
"cleat","cycle",14
"cleat","grip",14
"cleat","polish",14
"cleat","hold",14
"cleat","break",14
"cleat","protect",14
"cleat","kick",14
"cleat","throw",14
"cleat","wear",14
"cleat","injure",14
"cleat","buy",14
"cleat","sell",14
"cleat","wash",14
"cleat","fasten",14
"cleavage","admire",13
"cleavage","cover",13
"cleavage","look",13
"cleavage","grab",13
"cleavage","touch",13
"cleavage","conceal",13
"cleavage","suggest",13
"cleavage","feel",13
"cleavage","attention",13
"cleavage","show",13
"cleavage","sell",13
"cleavage","play",13
"cleavage","hold",13
"cleavers","cut",18
"cleavers","slice",18
"cleavers","display",18
"cleavers","sharpen",18
"cleavers","clean",18
"cleavers","wipe",18
"cleavers","buy",18
"cleavers","chop",18
"cleavers","dice",18
"cleavers","fight",18
"cleavers","behead",18
"cleavers","cook",18
"cleavers","sell",18
"cleavers","decorate",18
"cleavers","shave",18
"cleavers","photograph",18
"cleavers","stab",18
"cleavers","weapon",18
"clergy","inform",19
"clergy","guide",19
"clergy","support",19
"clergy","learn",19
"clergy","pray",19
"clergy","care",19
"clergy","teach",19
"clergy","ask",19
"clergy","dispute",19
"clergy","converse",19
"clergy","ceremony",19
"clergy","wedding",19
"clergy","funeral",19
"clergy","see",19
"clergy","interact",19
"clergy","approach",19
"clergy","understand",19
"clergy","listen",19
"clergy","baptize",19
"clerk","talk",21
"clerk","hit",21
"clerk","shop",21
"clerk","buy",21
"clerk","sell",21
"clerk","borrow",21
"clerk","kiss",21
"clerk","slap",21
"clerk","headbutt",21
"clerk","work",21
"clerk","speak",21
"clerk","inform",21
"clerk","file",21
"clerk","compute",21
"clerk","labor",21
"clerk","help",21
"clerk","shout",21
"clerk","greet",21
"clerk","write",21
"clerk","ask",21
"clerk","delegate",21
"client","talk",12
"client","solve",12
"client","represent",12
"client","buy",12
"client","host",12
"client","attend",12
"client","sell",12
"client","market",12
"client","network",12
"client","pay",12
"client","help",12
"client","advice",12
"cliff","admire",11
"cliff","photograph",11
"cliff","watch",11
"cliff","observe",11
"cliff","walk",11
"cliff","look",11
"cliff","protect",11
"cliff","view",11
"cliff","climb",11
"cliff","dive",11
"cliff","suicide",11
"clip","attach",18
"clip","watch",18
"clip","gather",18
"clip","hold",18
"clip","drop",18
"clip","share",18
"clip","lose",18
"clip","borrow",18
"clip","break",18
"clip","contain",18
"clip","clip",18
"clip","move",18
"clip","join",18
"clip","throw",18
"clip","pinch",18
"clip","fasten",18
"clip","cut",18
"clip","hit",18
"clipboard","advertise",8
"clipboard","write",8
"clipboard","lean",8
"clipboard","carry",8
"clipboard","throw",8
"clipboard","clip",8
"clipboard","hold",8
"clipboard","instruct",8
"clipper","clip",6
"clipper","cut",6
"clipper","buy",6
"clipper","trim",6
"clipper","garden",6
"clipper","shave",6
"clitoris","sex",18
"clitoris","lick",18
"clitoris","suck",18
"clitoris","touch",18
"clitoris","stimulate",18
"clitoris","rub",18
"clitoris","play",18
"clitoris","pierce",18
"clitoris","learn",18
"clitoris","draw",18
"clitoris","pleasure",18
"clitoris","cover",18
"clitoris","display",18
"clitoris","photograph",18
"clitoris","finger",18
"clitoris","tickle",18
"clitoris","flick",18
"clitoris","massage",18
"cloak","hang",14
"cloak","wear",14
"cloak","hide",14
"cloak","bundle",14
"cloak","drop",14
"cloak","buy",14
"cloak","shield",14
"cloak","warm",14
"cloak","privacy",14
"cloak","secrecy",14
"cloak","cover",14
"cloak","shelter",14
"cloak","dry",14
"cloak","sleep",14
"clock","time",14
"clock","throw",14
"clock","wind",14
"clock","smash",14
"clock","stand",14
"clock","weight",14
"clock","tick",14
"clock","stand on",14
"clock","break",14
"clock","sit on",14
"clock","alarm",14
"clock","decorate",14
"clock","turn",14
"clock","fix",14
"closet","hang",12
"closet","look",12
"closet","build",12
"closet","store",12
"closet","hide",12
"closet","burn",12
"closet","paint",12
"closet","organize",12
"closet","decorate",12
"closet","disguise",12
"closet","sell",12
"closet","brush",12
"cloth","clean",9
"cloth","cover",9
"cloth","wrap",9
"cloth","wear",9
"cloth","dry",9
"cloth","wash",9
"cloth","wipe",9
"cloth","freshen",9
"cloth","remove",9
"clothes","iron",19
"clothes","see",19
"clothes","pick",19
"clothes","wear",19
"clothes","clean",19
"clothes","dye",19
"clothes","open",19
"clothes","measure",19
"clothes","color",19
"clothes","choose",19
"clothes","tire",19
"clothes","sell",19
"clothes","buy",19
"clothes","trade",19
"clothes","fold",19
"clothes","rip",19
"clothes","burn",19
"clothes","recycle",19
"clothes","donate",19
"clothesline","hang",20
"clothesline","hold",20
"clothesline","tie",20
"clothesline","pull",20
"clothesline","whip",20
"clothesline","restrain",20
"clothesline","sell",20
"clothesline","dry",20
"clothesline","move",20
"clothesline","wrestle",20
"clothesline","hide",20
"clothesline","choose",20
"clothesline","wear",20
"clothesline","wash",20
"clothesline","organize",20
"clothesline","adjust",20
"clothesline","reel",20
"clothesline","pegge",20
"clothesline","fix",20
"clothesline","spool",20
"clothespin","hang",24
"clothespin","break",24
"clothespin","step on",24
"clothespin","wash",24
"clothespin","sea",24
"clothespin","clamp",24
"clothespin","mark",24
"clothespin","dry",24
"clothespin","clip",24
"clothespin","immobilize",24
"clothespin","organize",24
"clothespin","secure",24
"clothespin","wear",24
"clothespin","hold",24
"clothespin","open",24
"clothespin","pick",24
"clothespin","sim",24
"clothespin","clean",24
"clothespin","nip",24
"clothespin","use",24
"clothespin","weapon",24
"clothespin","substitute",24
"clothespin","nail",24
"clothespin","attach",24
"clove","prepare",15
"clove","eat",15
"clove","bake",15
"clove","spice",15
"clove","medicine",15
"clove","dry",15
"clove","cook",15
"clove","season",15
"clove","smell",15
"clove","burn",15
"clove","throw",15
"clove","add",15
"clove","improve",15
"clove","reduce",15
"clove","repell",15
"clover","decorate",22
"clover","bookmark",22
"clover","gift",22
"clover","collect",22
"clover","eat",22
"clover","break",22
"clover","tear",22
"clover","crumple",22
"clover","plant",22
"clover","step on",22
"clover","grow",22
"clover","garden",22
"clover","wish",22
"clover","symbol",22
"clover","photograph",22
"clover","press",22
"clover","luck",22
"clover","cook",22
"clover","pollinate",22
"clover","pick",22
"clover","smell",22
"clover","stand",22
"cloverleaf","touch",8
"cloverleaf","eat",8
"cloverleaf","draw",8
"cloverleaf","pick",8
"cloverleaf","luck",8
"cloverleaf","decorate",8
"cloverleaf","smell",8
"cloverleaf","hold",8
"club","socialize",22
"club","meet",22
"club","drink",22
"club","friend",22
"club","visit",22
"club","hang out",22
"club","hit",22
"club","weapon",22
"club","play",22
"club","dance",22
"club","fun",22
"club","music",22
"club","spend time",22
"club","beat",22
"club","kill",22
"club","nail",22
"club","touch",22
"club","swing",22
"club","throw",22
"club","rave",22
"club","move",22
"club","attack",22
"clubhouse","jump",21
"clubhouse","leap",21
"clubhouse","mix",21
"clubhouse","watch",21
"clubhouse","wear",21
"clubhouse","meet",21
"clubhouse","drink",21
"clubhouse","socialize",21
"clubhouse","work",21
"clubhouse","sail",21
"clubhouse","eat",21
"clubhouse","play",21
"clubhouse","relax",21
"clubhouse","posture",21
"clubhouse","dance",21
"clubhouse","hold",21
"clubhouse","meeting",21
"clubhouse","hang out",21
"clubhouse","party",21
"clubhouse","discuss",21
"clubhouse","talk",21
"coachman","drive",18
"coachman","instruct",18
"coachman","greet",18
"coachman","ask",18
"coachman","pay",18
"coachman","chat",18
"coachman","thank",18
"coachman","talk",18
"coachman","command",18
"coachman","show",18
"coachman","follow",18
"coachman","support",18
"coachman","travel",18
"coachman","employ",18
"coachman","fire",18
"coachman","encourage",18
"coachman","direct",18
"coachman","address",18
"coal","burn",16
"coal","pile",16
"coal","hold",16
"coal","throw",16
"coal","fuel",16
"coal","decorate",16
"coal","draw",16
"coal","store",16
"coal","barbacue",16
"coal","carry",16
"coal","give",16
"coal","fire",16
"coal","cook",16
"coal","power",16
"coal","energy",16
"coal","compress",16
"coaster","throw",11
"coaster","clean",11
"coaster","put on",11
"coaster","spin",11
"coaster","paint",11
"coaster","chew",11
"coaster","break",11
"coaster","weight",11
"coaster","sit",11
"coaster","move",11
"coaster","push",11
"coat","wear",19
"coat","throw",19
"coat","buy",19
"coat","sell",19
"coat","wash",19
"coat","hang",19
"coat","step on",19
"coat","warm",19
"coat","protect",19
"coat","blanket",19
"coat","pillow",19
"coat","wipe",19
"coat","sleep",19
"coat","donate",19
"coat","lend",19
"coat","paint",19
"coat","cover",19
"coat","heat",19
"coat","style",19
"cobblestone","path",14
"cobblestone","walk",14
"cobblestone","injure",14
"cobblestone","build",14
"cobblestone","look",14
"cobblestone","pave",14
"cobblestone","throw",14
"cobblestone","kick",14
"cobblestone","recycle",14
"cobblestone","sell",14
"cobblestone","crush",14
"cobblestone","burn",14
"cobblestone","sculpt",14
"cobblestone","eat",14
"cobweb","dust",13
"cobweb","poke",13
"cobweb","dress",13
"cobweb","clean",13
"cobweb","look",13
"cobweb","remove",13
"cobweb","decorate",13
"cobweb","catch",13
"cobweb","fly",13
"cobweb","study",13
"cobweb","trap",13
"cobweb","collect",13
"cobweb","rid",13
"cocaine","snort",9
"cocaine","chop",9
"cocaine","buy",9
"cocaine","sell",9
"cocaine","sniff",9
"cocaine","smoke",9
"cocaine","plant",9
"cocaine","spike",9
"cocaine","eat",9
"cock","start",20
"cock","name",20
"cock","keep",20
"cock","take",20
"cock","share",20
"cock","find",20
"cock","join",20
"cock","eat",20
"cock","listen",20
"cock","feed",20
"cock","stroke",20
"cock","maintain",20
"cock","noise",20
"cock","cook",20
"cock","alarm",20
"cock","hold",20
"cock","kiss",20
"cock","suck",20
"cock","penetrate",20
"cock","lay",20
"cockatoo","fly",16
"cockatoo","sing",16
"cockatoo","pet",16
"cockatoo","feed",16
"cockatoo","entertain",16
"cockatoo","watch",16
"cockatoo","tune",16
"cockatoo","talk",16
"cockatoo","eat",16
"cockatoo","snuggle",16
"cockatoo","train",16
"cockatoo","strangle",16
"cockatoo","noise",16
"cockatoo","alarm",16
"cockatoo","look",16
"cockatoo","admire",16
"cocktail","make",22
"cocktail","mix",22
"cocktail","drink",22
"cocktail","share",22
"cocktail","recommend",22
"cocktail","experiment",22
"cocktail","enjoy",22
"cocktail","shake",22
"cocktail","spill",22
"cocktail","pour",22
"cocktail","form",22
"cocktail","stir",22
"cocktail","swirl",22
"cocktail","admire",22
"cocktail","buy",22
"cocktail","drop",22
"cocktail","throw",22
"cocktail","love",22
"cocktail","hate",22
"cocktail","freeze",22
"cocktail","drunk",22
"cocktail","shaken",22
"cocoa","drink",15
"cocoa","chocolate",15
"cocoa","bake",15
"cocoa","mix",15
"cocoa","stir",15
"cocoa","boil",15
"cocoa","add",15
"cocoa","harvest",15
"cocoa","cook",15
"cocoa","sell",15
"cocoa","heat",15
"cocoa","color",15
"cocoa","eat",15
"cocoa","smell",15
"cocoa","grind",15
"coconut","eat",31
"coconut","throw",31
"coconut","cut",31
"coconut","smash",31
"coconut","drink",31
"coconut","food",31
"coconut","music",31
"coconut","balance",31
"coconut","cup",31
"coconut","sound",31
"coconut","bra",31
"coconut","split",31
"coconut","wear",31
"coconut","dry",31
"coconut","decorate",31
"coconut","weapon",31
"coconut","play",31
"coconut","skincare",31
"coconut","catch",31
"coconut","grate",31
"coconut","slurp",31
"coconut","vomit",31
"coconut","detox",31
"coconut","bathe",31
"coconut","clean",31
"coconut","cook",31
"coconut","write",31
"coconut","crack",31
"coconut","open",31
"coconut","plant",31
"coconut","roll",31
"cod","eat",14
"cod","sell",14
"cod","fish",14
"cod","cook",14
"cod","feed",14
"cod","food",14
"cod","catch",14
"cod","watch",14
"cod","buy",14
"cod","hide",14
"cod","batter",14
"cod","toss",14
"cod","drop",14
"cod","farm",14
"coffee","drink",22
"coffee","brew",22
"coffee","dump",22
"coffee","fill",22
"coffee","pour",22
"coffee","serve",22
"coffee","heat",22
"coffee","cool",22
"coffee","buy",22
"coffee","sell",22
"coffee","WAKE",22
"coffee","smell",22
"coffee","poop",22
"coffee","cook",22
"coffee","bake",22
"coffee","harvest",22
"coffee","cover",22
"coffee","grind",22
"coffee","add",22
"coffee","boil",22
"coffee","stew",22
"coffee","microwave",22
"coffeepot","fill",12
"coffeepot","pour",12
"coffeepot","coffee",12
"coffeepot","wash",12
"coffeepot","brew",12
"coffeepot","turn on",12
"coffeepot","drink",12
"coffeepot","clean",12
"coffeepot","boil",12
"coffeepot","smash",12
"coffeepot","hold",12
"coffeepot","cook",12
"coffin","fill",14
"coffin","bury",14
"coffin","hold",14
"coffin","store",14
"coffin","scare",14
"coffin","burn",14
"coffin","sleep",14
"coffin","hide",14
"coffin","play",14
"coffin","funeral",14
"coffin","lower",14
"coffin","cry",14
"coffin","clean",14
"coffin","raise",14
"coin","save",14
"coin","buy",14
"coin","change",14
"coin","spend",14
"coin","game",14
"coin","decide",14
"coin","collect",14
"coin","toss",14
"coin","pay",14
"coin","throw",14
"coin","lever",14
"coin","screw driver",14
"coin","cut",14
"coin","open",14
"coke","drink",7
"coke","sip",7
"coke","fuel",7
"coke","snort",7
"coke","sell",7
"coke","hit",7
"coke","peel",7
"cola","drink",10
"cola","clean",10
"cola","fill",10
"cola","freeze",10
"cola","mix",10
"cola","buy",10
"cola","draw",10
"cola","paint",10
"cola","give",10
"cola","sell",10
"colander","wash",11
"colander","wear",11
"colander","hit",11
"colander","throw",11
"colander","rinse",11
"colander","clean",11
"colander","hold",11
"colander","drain",11
"colander","buy",11
"colander","sell",11
"colander","hat",11
"coleslaw","eat",11
"coleslaw","mix",11
"coleslaw","food",11
"coleslaw","throw",11
"coleslaw","throw away",11
"coleslaw","blend",11
"coleslaw","fry",11
"coleslaw","cook",11
"coleslaw","boil",11
"coleslaw","drop",11
"coleslaw","prepare",11
"collar","wash",13
"collar","dry",13
"collar","touch",13
"collar","wear",13
"collar","fold",13
"collar","cover",13
"collar","tie",13
"collar","attach",13
"collar","lead",13
"collar","fasten",13
"collar","warm",13
"collar","bind",13
"collar","pop",13
"collarbone","exercise",5
"collarbone","break",5
"collarbone","snap",5
"collarbone","move",5
"collarbone","connect",5
"colleague","work",11
"colleague","share",11
"colleague","chat",11
"colleague","talk",11
"colleague","socialize",11
"colleague","collaborate",11
"colleague","discuss",11
"colleague","debate",11
"colleague","friend",11
"colleague","lunch",11
"colleague","help",11
"collie","companion",20
"collie","pet",20
"collie","herd",20
"collie","work",20
"collie","run",20
"collie","play",20
"collie","feed",20
"collie","teach",20
"collie","walk",20
"collie","eat",20
"collie","fetch",20
"collie","love",20
"collie","protect",20
"collie","cuddle",20
"collie","purchase",20
"collie","sell",20
"collie","stroke",20
"collie","shave",20
"collie","kill",20
"collie","breed",20
"cologne","remove",19
"cologne","smell",19
"cologne","blind",19
"cologne","fire",19
"cologne","antiseptic",19
"cologne","poison",19
"cologne","spray",19
"cologne","wear",19
"cologne","burn",19
"cologne","tap",19
"cologne","wipe",19
"cologne","sniff",19
"cologne","share",19
"cologne","spill",19
"cologne","buy",19
"cologne","steal",19
"cologne","borrow",19
"cologne","freshen",19
"cologne","mask",19
"colt","pet",22
"colt","feed",22
"colt","train",22
"colt","talk",22
"colt","watch",22
"colt","record",22
"colt","ride",22
"colt","hunt",22
"colt","murder",22
